phase,label,backend,batch,simd,omp,mpi,ranks,threads,nx,ny,nz,steps,px,py,pz,wall_ms,mpi_ms,eta_ms,zeta_ms,u_ms,psi_ms,philow_ms,phihigh_ms,pressure_ms,porosity_ms,untimed_ms,cellstep_1e8s,rss_mb,l2_ux,l2_p,g_ms,status,note
10_matrix_threads,schur bind=spread T=14,schur,64,1,1,1,1,14,224,224,224,4,1,1,1,312.929,0.002,208.050,24.082,30.799,17.533,13.830,14.187,4.441,0.000,0.007,2.784,1356.1,,,,ok,piazzamento spread
10_matrix_threads,schur bind=close T=28,schur,64,1,1,1,1,28,224,224,224,4,1,1,1,183.657,0.002,122.449,12.684,19.909,11.088,7.279,8.038,2.204,0.000,0.006,1.634,1408.5,,,,ok,piazzamento close
10_matrix_threads,schur bind=spread T=28,schur,64,1,1,1,1,28,224,224,224,4,1,1,1,236.703,0.002,151.390,18.931,28.386,14.820,9.231,9.158,4.778,0.000,0.009,2.106,1410.3,,,,ok,piazzamento spread
10_matrix_threads,pipeline bind=close T=14,pipeline,64,1,1,1,1,14,224,224,224,4,1,1,1,7662.257,0.018,4921.323,979.935,1015.490,345.138,201.360,194.267,4.736,0.000,0.008,68.173,1837.5,,,,ok,piazzamento close
10_matrix_threads,pipeline bind=spread T=14,pipeline,64,1,1,1,1,14,224,224,224,4,1,1,1,7430.965,0.019,4749.643,976.679,1000.162,305.213,203.147,191.658,4.456,0.000,0.007,66.115,1835.8,,,,ok,piazzamento spread
10_matrix_threads,pipeline bind=close T=28,pipeline,64,1,1,1,1,28,224,224,224,4,1,1,1,7628.519,0.019,4863.261,1012.722,1012.940,336.096,201.584,197.483,4.426,0.000,0.007,67.873,1827.0,,,,ok,piazzamento close
10_matrix_threads,pipeline bind=spread T=28,pipeline,64,1,1,1,1,28,224,224,224,4,1,1,1,8504.564,0.022,5314.715,1173.322,1204.052,336.498,240.325,230.989,4.654,0.000,0.009,75.667,1835.8,,,,ok,piazzamento spread
11_matrix_mpi,schur R=1 1x1x1 s0,schur,64,0,0,1,1,1,224,224,224,4,1,1,1,5048.919,0.016,2397.524,1137.607,935.615,194.176,177.138,181.342,25.501,0.000,0.016,44.922,1325.4,,,,ok,
11_matrix_mpi,pipeline R=1 1x1x1 s0,pipeline,64,0,0,1,1,1,224,224,224,4,1,1,1,6981.833,0.018,4484.593,884.302,886.911,347.939,178.850,172.274,26.960,0.000,0.004,62.119,1836.6,,,,ok,
11_matrix_mpi,schur R=2 1x1x2 s0,schur,64,0,0,1,2,1,224,224,224,4,1,1,2,2769.995,92.188,1176.139,591.024,700.733,100.146,88.057,94.885,13.762,0.000,5.249,49.291,677.0,,,,ok,
11_matrix_mpi,pipeline R=2 1x1x2 s0,pipeline,64,0,0,1,2,1,224,224,224,4,1,1,2,3569.771,61.738,2248.900,452.335,486.794,174.562,88.990,88.824,13.415,0.000,15.951,63.522,931.9,,,,ok,
11_matrix_mpi,schur R=4 1x1x4 s0,schur,64,0,0,1,4,1,224,224,224,4,1,1,4,1564.326,184.650,596.865,303.686,492.558,50.351,45.249,61.384,7.059,0.000,7.174,55.673,355.1,,,,ok,
11_matrix_mpi,pipeline R=4 1x1x4 s0,pipeline,64,0,0,1,4,1,224,224,224,4,1,1,4,1894.577,86.228,1148.775,225.345,282.360,93.745,49.250,49.049,7.738,0.000,38.315,67.426,481.2,,,,ok,
11_matrix_mpi,schur R=7 1x1x7 s0,schur,64,0,0,1,7,1,224,224,224,4,1,1,7,910.502,108.794,358.970,168.576,286.826,29.926,26.583,26.926,5.163,0.000,7.532,56.706,213.7,,,,ok,
11_matrix_mpi,pipeline R=7 1x1x7 s0,pipeline,64,0,0,1,7,1,224,224,224,4,1,1,7,1121.434,45.666,674.623,137.380,169.424,53.637,27.610,29.905,5.394,0.000,23.461,69.844,285.2,,,,ok,
11_matrix_mpi,schur R=8 1x1x8 s0,schur,64,0,0,1,8,1,224,224,224,4,1,1,8,802.607,88.304,311.492,156.834,247.077,26.567,23.235,25.166,4.815,0.000,7.421,57.123,190.3,,,,ok,
11_matrix_mpi,pipeline R=8 1x1x8 s0,pipeline,64,0,0,1,8,1,224,224,224,4,1,1,8,979.622,49.244,571.169,124.076,158.728,47.639,24.259,25.874,4.901,0.000,22.976,69.728,253.8,,,,ok,
11_matrix_mpi,schur R=14 1x1x14 s0,schur,64,0,0,1,14,1,224,224,224,4,1,1,14,524.342,96.288,178.410,87.968,190.887,17.500,13.519,22.148,4.525,0.000,9.385,65.303,120.6,,,,ok,
11_matrix_mpi,pipeline R=14 1x1x14 s0,pipeline,64,0,0,1,14,1,224,224,224,4,1,1,14,602.032,47.091,335.957,70.198,112.186,32.553,15.934,16.630,4.659,0.000,13.915,74.990,154.9,,,,ok,
11_matrix_mpi,schur R=28 1x1x28 s0,schur,64,0,0,1,28,1,224,224,224,4,1,1,28,472.679,116.661,116.909,65.526,210.938,14.257,8.067,32.675,4.841,0.000,19.466,117.752,74.5,,,,ok,
11_matrix_mpi,pipeline R=28 1x1x28 s0,pipeline,64,0,0,1,28,1,224,224,224,4,1,1,28,406.189,51.509,185.321,47.331,99.223,22.405,11.399,13.075,4.581,0.000,22.854,101.191,95.4,,,,ok,
11_matrix_mpi,schur R=56 1x1x56 s0,schur,64,0,0,1,56,1,224,224,224,4,1,1,56,671.160,349.530,54.039,30.929,493.244,7.295,4.123,58.231,1.968,0.000,21.331,334.370,52.1,,,,ok,
11_matrix_mpi,pipeline R=56 1x1x56 s0,pipeline,64,0,0,1,56,1,224,224,224,4,1,1,56,226.735,45.114,88.156,22.904,67.245,11.451,5.475,9.575,1.904,0.000,20.025,112.662,60.4,,,,ok,
11_matrix_mpi,schur R=1 1x1x1 s1,schur,64,1,0,1,1,1,224,224,224,4,1,1,1,3508.186,0.017,2438.427,266.140,246.231,181.506,174.351,178.792,22.724,0.000,0.015,31.213,1325.7,,,,ok,
11_matrix_mpi,pipeline R=1 1x1x1 s1,pipeline,64,1,0,1,1,1,224,224,224,4,1,1,1,7003.819,0.016,4463.051,872.113,941.207,340.457,185.249,175.815,25.921,0.000,0.006,62.315,1837.5,,,,ok,
11_matrix_mpi,schur R=2 1x1x2 s1,schur,64,1,0,1,2,1,224,224,224,4,1,1,2,2374.870,108.244,1203.176,128.276,740.910,92.632,88.051,103.339,13.014,0.000,5.472,42.260,677.3,,,,ok,
11_matrix_mpi,pipeline R=2 1x1x2 s1,pipeline,64,1,0,1,2,1,224,224,224,4,1,1,2,3607.499,93.931,2247.720,451.141,497.646,175.106,93.139,91.407,13.148,0.000,38.192,64.194,931.9,,,,ok,
11_matrix_mpi,schur R=4 1x1x4 s1,schur,64,1,0,1,4,1,224,224,224,4,1,1,4,1361.456,180.606,609.614,67.450,511.104,49.938,45.278,64.023,6.749,0.000,7.300,48.453,354.7,,,,ok,
11_matrix_mpi,pipeline R=4 1x1x4 s1,pipeline,64,1,0,1,4,1,224,224,224,4,1,1,4,1900.007,87.654,1146.769,224.279,284.194,90.374,53.728,50.394,7.518,0.000,42.751,67.619,481.2,,,,ok,
11_matrix_mpi,schur R=7 1x1x7 s1,schur,64,1,0,1,7,1,224,224,224,4,1,1,7,795.168,105.291,362.717,43.681,289.316,29.013,26.338,27.901,5.096,0.000,11.106,49.522,213.4,,,,ok,
11_matrix_mpi,pipeline R=7 1x1x7 s1,pipeline,64,1,0,1,7,1,224,224,224,4,1,1,7,1126.037,51.472,675.766,138.908,165.620,54.060,29.014,30.287,5.209,0.000,27.173,70.130,285.2,,,,ok,
11_matrix_mpi,schur R=8 1x1x8 s1,schur,64,1,0,1,8,1,224,224,224,4,1,1,8,702.433,97.718,305.438,40.364,269.388,26.602,22.842,25.382,4.949,0.000,7.468,49.998,190.6,,,,ok,
11_matrix_mpi,pipeline R=8 1x1x8 s1,pipeline,64,1,0,1,8,1,224,224,224,4,1,1,8,982.597,50.145,573.875,122.550,157.327,47.261,25.288,26.840,4.814,0.000,24.642,69.939,252.9,,,,ok,
11_matrix_mpi,schur R=14 1x1x14 s1,schur,64,1,0,1,14,1,224,224,224,4,1,1,14,452.128,90.801,183.827,22.066,179.701,17.319,13.223,21.920,4.573,0.000,9.499,56.317,120.7,,,,ok,
11_matrix_mpi,pipeline R=14 1x1x14 s1,pipeline,64,1,0,1,14,1,224,224,224,4,1,1,14,601.740,46.628,332.503,69.945,113.600,30.675,17.232,17.642,4.599,0.000,15.544,74.954,156.6,,,,ok,
11_matrix_mpi,schur R=28 1x1x28 s1,schur,64,1,0,1,28,1,224,224,224,4,1,1,28,416.258,120.717,118.441,12.779,206.227,14.388,8.130,32.136,4.809,0.000,19.348,103.684,74.2,,,,ok,
11_matrix_mpi,pipeline R=28 1x1x28 s1,pipeline,64,1,0,1,28,1,224,224,224,4,1,1,28,407.760,51.412,186.385,47.332,102.176,22.525,11.370,13.089,4.597,0.000,20.286,101.583,93.6,,,,ok,
11_matrix_mpi,schur R=56 1x1x56 s1,schur,64,1,0,1,56,1,224,224,224,4,1,1,56,641.206,341.568,55.177,6.220,486.043,7.231,4.039,60.168,2.033,0.000,20.295,319.476,52.1,,,,ok,
11_matrix_mpi,pipeline R=56 1x1x56 s1,pipeline,64,1,0,1,56,1,224,224,224,4,1,1,56,229.364,48.229,86.417,21.453,72.722,10.767,5.198,11.987,1.768,0.000,19.052,114.048,61.2,,,,ok,
11_matrix_mpi,schur R=1 1x1x1 s1,schur,64,1,0,1,1,1,128,128,128,10,1,1,1,621.806,0.007,448.482,34.703,48.837,30.333,27.354,28.865,3.222,0.000,0.010,29.650,262.5,,,,ok,
11_matrix_mpi,pipeline R=1 1x1x1 s1,pipeline,64,1,0,1,1,1,128,128,128,10,1,1,1,1250.192,0.007,800.414,160.368,171.484,48.635,32.902,32.148,4.236,0.000,0.005,59.614,357.9,,,,ok,
11_matrix_mpi,schur R=2 1x1x2 s1,schur,64,1,0,1,2,1,128,128,128,10,1,1,2,419.197,12.060,219.509,18.510,131.698,15.654,13.780,16.990,1.572,0.000,1.484,39.978,141.8,,,,ok,
11_matrix_mpi,pipeline R=2 1x1x2 s1,pipeline,64,1,0,1,2,1,128,128,128,10,1,1,2,642.183,21.606,395.365,78.499,104.337,24.299,16.500,16.786,1.994,0.000,4.403,61.243,189.0,,,,ok,
11_matrix_mpi,schur R=4 1x1x4 s1,schur,64,1,0,1,4,1,128,128,128,10,1,1,4,234.833,29.276,110.922,8.778,88.295,8.296,7.353,8.189,0.799,0.000,2.201,44.791,81.4,,,,ok,
11_matrix_mpi,pipeline R=4 1x1x4 s1,pipeline,64,1,0,1,4,1,128,128,128,10,1,1,4,334.561,13.978,201.272,41.058,56.031,12.694,8.721,9.364,1.089,0.000,4.332,63.812,104.1,,,,ok,
11_matrix_mpi,schur R=7 1x1x7 s1,schur,64,1,0,1,7,1,128,128,128,10,1,1,7,141.015,20.494,67.062,5.685,50.662,5.391,4.312,4.992,0.601,0.000,2.310,45.298,56.0,,,,ok,
11_matrix_mpi,pipeline R=7 1x1x7 s1,pipeline,64,1,0,1,7,1,128,128,128,10,1,1,7,205.687,21.165,120.735,24.970,36.445,8.161,5.367,5.890,0.823,0.000,3.296,65.917,70.0,,,,ok,
11_matrix_mpi,schur R=8 1x1x8 s1,schur,64,1,0,1,8,1,128,128,128,10,1,1,8,122.174,19.201,55.812,4.996,45.347,4.620,3.610,4.890,0.544,0.000,2.355,46.604,49.9,,,,ok,
11_matrix_mpi,pipeline R=8 1x1x8 s1,pipeline,64,1,0,1,8,1,128,128,128,10,1,1,8,175.529,11.159,101.343,21.482,31.614,7.166,4.526,5.128,0.762,0.000,3.508,66.959,61.2,,,,ok,
11_matrix_mpi,schur R=14 1x1x14 s1,schur,64,1,0,1,14,1,128,128,128,10,1,1,14,91.162,24.275,36.229,3.533,37.130,3.389,2.234,5.401,0.456,0.000,2.790,55.640,37.6,,,,ok,
11_matrix_mpi,pipeline R=14 1x1x14 s1,pipeline,64,1,0,1,14,1,128,128,128,10,1,1,14,116.835,20.192,63.772,13.475,23.862,5.173,2.824,3.455,0.698,0.000,3.576,70.877,45.5,,,,ok,
11_matrix_mpi,schur R=28 1x1x28 s1,schur,64,1,0,1,28,1,128,128,128,10,1,1,28,104.081,43.120,22.509,1.942,59.960,2.598,1.296,10.415,0.377,0.000,4.984,127.044,28.9,,,,ok,
11_matrix_mpi,pipeline R=28 1x1x28 s1,pipeline,64,1,0,1,28,1,128,128,128,10,1,1,28,80.516,26.714,34.347,8.664,22.800,3.689,1.821,2.869,0.660,0.000,5.666,97.741,32.4,,,,ok,
11_matrix_mpi,schur R=56 1x1x56 s1,schur,64,1,0,1,56,1,128,128,128,10,1,1,56,229.601,154.173,12.556,1.055,185.562,1.450,0.746,23.319,0.198,0.000,4.715,467.117,26.2,,,,ok,
11_matrix_mpi,pipeline R=56 1x1x56 s1,pipeline,64,1,0,1,56,1,128,128,128,10,1,1,56,54.503,26.216,18.781,5.104,19.077,1.925,1.064,2.393,0.250,0.000,5.909,108.684,27.1,,,,ok,
11_matrix_mpi,cubo schur R=1 1x1x1,schur,64,1,0,1,1,1,96,96,96,10,1,1,1,258.514,0.007,190.638,14.679,19.269,12.233,10.178,10.352,1.156,0.000,0.009,29.219,119.9,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo schur R=2 1x1x2,schur,64,1,0,1,2,1,96,96,192,10,1,1,2,354.808,10.385,187.407,16.742,111.194,13.198,11.171,12.883,1.331,0.000,0.882,40.103,121.6,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo schur R=4 1x1x4,schur,64,1,0,1,4,1,96,96,384,10,1,1,4,404.789,38.579,197.374,17.621,144.630,14.082,11.898,16.131,1.765,0.000,1.288,45.752,122.5,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo schur R=7 1x1x7,schur,64,1,0,1,7,1,96,96,672,10,1,1,7,428.627,53.101,200.800,17.446,161.537,15.008,12.250,17.571,2.605,0.000,1.410,48.446,123.4,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo schur R=8 1x1x8,schur,64,1,0,1,8,1,96,96,768,10,1,1,8,424.713,46.572,202.239,17.571,155.079,15.418,12.345,17.721,2.906,0.000,1.434,48.004,123.4,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo schur R=14 1x1x14,schur,64,1,0,1,14,1,96,96,1344,10,1,1,14,460.925,57.797,207.770,19.020,175.778,17.931,12.607,20.932,5.186,0.000,1.701,52.097,123.4,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo schur R=28 1x1x28,schur,64,1,0,1,28,1,96,96,2688,10,1,1,28,638.495,110.390,271.442,24.193,254.514,27.891,15.566,30.648,11.657,0.000,2.584,72.165,124.2,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo schur R=56 1x1x56,schur,64,1,0,1,56,1,96,96,5376,10,1,1,56,731.396,160.176,276.684,30.740,327.346,28.135,15.708,38.585,11.686,0.000,2.512,82.668,126.0,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=1 1x1x1,pipeline,64,1,0,1,1,1,96,96,96,10,1,1,1,489.268,0.007,305.826,67.023,70.116,18.139,13.648,13.194,1.319,0.000,0.003,55.301,159.2,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=2 1x1x2,pipeline,64,1,0,1,2,1,96,96,192,10,1,1,2,512.023,12.879,313.899,67.005,80.258,19.259,13.881,13.981,1.562,0.000,2.178,57.873,161.9,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=4 1x1x4,pipeline,64,1,0,1,4,1,96,96,384,10,1,1,4,548.200,21.674,331.485,70.785,87.147,21.764,15.023,15.532,2.001,0.000,4.463,61.962,162.8,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=7 1x1x7,pipeline,64,1,0,1,7,1,96,96,672,10,1,1,7,568.228,22.678,337.951,74.365,91.620,22.823,16.181,17.026,2.685,0.000,5.577,64.226,163.6,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=8 1x1x8,pipeline,64,1,0,1,8,1,96,96,768,10,1,1,8,573.100,28.117,340.985,75.801,90.702,24.061,15.729,16.829,2.887,0.000,6.106,64.776,163.6,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=14 1x1x14,pipeline,64,1,0,1,14,1,96,96,1344,10,1,1,14,610.192,36.682,349.718,77.744,110.348,26.939,16.187,19.772,4.718,0.000,4.766,68.969,163.6,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=28 1x1x28,pipeline,64,1,0,1,28,1,96,96,2688,10,1,1,28,791.184,59.292,416.619,106.316,156.398,40.617,24.258,32.348,8.637,0.000,5.991,89.426,163.6,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,cubo pipeline R=56 1x1x56,pipeline,64,1,0,1,56,1,96,96,5376,10,1,1,56,802.646,72.032,423.401,105.412,155.268,41.006,24.373,39.637,8.651,0.000,4.898,90.574,164.5,,,,ok,blocco locale 96^3; globale al seguito
11_matrix_mpi,aspetto schur 128x128x128 s0,schur,64,0,0,1,8,1,256,256,256,10,2,2,2,1285.560,98.477,556.201,299.853,281.102,39.647,32.056,38.258,6.738,0.000,31.705,61.295,266.0,,,,ok,blocco locale 128x128x128
11_matrix_mpi,aspetto schur 128x128x128 s1,schur,64,1,0,1,8,1,256,256,256,10,2,2,2,1350.657,109.813,578.474,329.682,298.043,39.895,33.352,38.974,6.909,0.000,25.328,64.404,266.0,,,,ok,blocco locale 128x128x128
11_matrix_mpi,aspetto pipeline 128x128x128 s0,pipeline,64,0,0,1,8,1,256,256,256,10,2,2,2,1416.563,79.954,837.647,195.229,205.692,63.758,36.300,39.455,6.728,0.000,31.754,67.547,361.4,,,,ok,blocco locale 128x128x128
11_matrix_mpi,aspetto pipeline 128x128x128 s1,pipeline,64,1,0,1,8,1,256,256,256,10,2,2,2,1433.497,78.014,858.164,192.059,202.979,64.548,39.439,38.026,6.700,0.000,31.582,68.354,361.4,,,,ok,blocco locale 128x128x128
11_matrix_mpi,aspetto schur 256x128x64 s0,schur,64,0,0,1,8,1,512,256,128,4,2,2,2,1276.474,127.657,551.984,291.523,282.584,40.155,40.912,43.009,6.923,0.000,19.384,60.867,266.9,,,,ok,blocco locale 256x128x64
11_matrix_mpi,aspetto schur 256x128x64 s1,schur,64,1,0,1,8,1,512,256,128,4,2,2,2,1345.751,132.177,564.903,332.988,291.970,41.282,38.754,44.246,7.011,0.000,24.597,64.143,266.8,,,,ok,blocco locale 256x128x64
11_matrix_mpi,aspetto pipeline 256x128x64 s0,pipeline,64,0,0,1,8,1,512,256,128,4,2,2,2,1499.939,141.643,844.395,214.509,210.978,82.538,43.385,36.962,6.938,0.000,60.234,71.523,361.4,,,,ok,blocco locale 256x128x64
11_matrix_mpi,aspetto pipeline 256x128x64 s1,pipeline,64,1,0,1,8,1,512,256,128,4,2,2,2,1503.013,119.201,858.414,208.231,218.746,85.163,40.081,39.531,7.257,0.000,45.590,71.669,361.4,,,,ok,blocco locale 256x128x64
11_matrix_mpi,aspetto schur 64x128x256 s0,schur,64,0,0,1,8,1,128,256,512,20,2,2,2,1214.694,87.984,541.515,245.974,280.220,38.995,32.269,37.709,6.366,0.000,31.646,57.921,269.5,,,,ok,blocco locale 64x128x256
11_matrix_mpi,aspetto schur 64x128x256 s1,schur,64,1,0,1,8,1,128,256,512,20,2,2,2,1296.090,90.149,591.294,251.022,295.199,40.082,32.608,39.330,6.918,0.000,39.637,61.802,269.5,,,,ok,blocco locale 64x128x256
11_matrix_mpi,aspetto pipeline 64x128x256 s0,pipeline,64,0,0,1,8,1,128,256,512,20,2,2,2,1167.501,72.741,619.206,190.041,189.992,56.769,35.043,36.128,6.891,0.000,33.431,55.671,364.9,,,,ok,blocco locale 64x128x256
11_matrix_mpi,aspetto pipeline 64x128x256 s1,pipeline,64,1,0,1,8,1,128,256,512,20,2,2,2,1176.633,71.150,627.072,186.828,191.716,56.684,36.760,37.055,6.466,0.000,34.052,56.106,364.9,,,,ok,blocco locale 64x128x256
11_matrix_mpi,aspetto schur 512x64x64 s0,schur,64,0,0,1,8,1,1024,128,128,4,2,2,2,1325.458,137.842,550.203,337.423,282.742,39.089,41.728,43.294,6.734,0.000,24.245,63.203,268.3,,,,ok,blocco locale 512x64x64
11_matrix_mpi,aspetto schur 512x64x64 s1,schur,64,1,0,1,8,1,1024,128,128,4,2,2,2,1385.686,142.689,553.437,341.840,321.988,41.306,41.629,44.622,6.542,0.000,34.322,66.072,268.2,,,,ok,blocco locale 512x64x64
11_matrix_mpi,aspetto pipeline 512x64x64 s0,pipeline,64,0,0,1,8,1,1024,128,128,4,2,2,2,1615.114,121.397,920.060,254.672,198.958,111.340,37.477,37.003,6.996,0.000,48.608,77.015,362.2,,,,ok,blocco locale 512x64x64
11_matrix_mpi,aspetto pipeline 512x64x64 s1,pipeline,64,1,0,1,8,1,1024,128,128,4,2,2,2,1587.067,137.532,890.454,244.421,205.793,109.819,39.324,37.705,6.964,0.000,52.587,75.677,362.2,,,,ok,blocco locale 512x64x64
11_matrix_mpi,aspetto schur 64x512x64 s0,schur,64,0,0,1,8,1,128,1024,128,20,2,2,2,1266.890,105.270,560.588,260.803,279.417,40.029,37.647,43.693,7.061,0.000,37.652,60.410,269.2,,,,ok,blocco locale 64x512x64
11_matrix_mpi,aspetto schur 64x512x64 s1,schur,64,1,0,1,8,1,128,1024,128,20,2,2,2,1306.848,101.934,560.114,289.800,292.975,40.011,37.870,45.048,6.946,0.000,34.084,62.315,269.2,,,,ok,blocco locale 64x512x64
11_matrix_mpi,schur R=2 1x2x1 s0,schur,64,0,0,1,2,1,224,224,224,4,1,2,1,2874.128,122.656,1170.068,872.435,525.431,96.719,92.709,88.852,14.695,0.000,13.219,51.144,679.3,,,,ok,
11_matrix_mpi,pipeline R=2 1x2x1 s0,pipeline,64,0,0,1,2,1,224,224,224,4,1,2,1,3642.398,98.119,2255.388,493.666,463.656,178.367,93.811,86.594,14.478,0.000,56.438,64.815,933.6,,,,ok,
11_matrix_mpi,schur R=4 1x2x2 s0,schur,64,0,0,1,4,1,224,224,224,4,1,2,2,1618.477,107.881,616.880,439.295,400.260,49.068,47.917,48.326,7.355,0.000,9.376,57.600,350.0,,,,ok,
11_matrix_mpi,pipeline R=4 1x2x2 s0,pipeline,64,0,0,1,4,1,224,224,224,4,1,2,2,1893.466,104.008,1129.693,265.230,246.209,90.384,56.819,55.245,8.188,0.000,41.698,67.387,476.9,,,,ok,
11_matrix_mpi,schur R=7 1x7x1 s0,schur,64,0,0,1,7,1,224,224,224,4,1,7,1,941.419,110.093,354.182,334.623,149.588,27.073,31.192,27.612,4.873,0.000,12.276,58.632,216.2,,,,ok,
11_matrix_mpi,pipeline R=7 1x7x1 s0,pipeline,64,0,0,1,7,1,224,224,224,4,1,7,1,1149.431,69.768,681.483,182.410,140.326,53.308,30.446,27.286,5.230,0.000,28.942,71.443,288.8,,,,ok,
11_matrix_mpi,schur R=8 1x2x4 s0,schur,64,0,0,1,8,1,224,224,224,4,1,2,4,862.757,117.208,301.601,221.362,238.754,27.636,24.638,30.440,5.013,0.000,13.313,61.407,187.2,,,,ok,
11_matrix_mpi,pipeline R=8 1x2x4 s0,pipeline,64,0,0,1,8,1,224,224,224,4,1,2,4,993.621,77.759,563.301,159.943,136.197,48.074,25.370,25.320,5.015,0.000,30.401,70.724,249.4,,,,ok,
11_matrix_mpi,schur R=14 1x2x7 s0,schur,64,0,0,1,14,1,224,224,224,4,1,2,7,497.389,68.088,177.256,124.136,140.024,17.026,14.250,14.426,4.437,0.000,5.834,61.955,116.4,,,,ok,
11_matrix_mpi,pipeline R=14 1x2x7 s0,pipeline,64,0,0,1,14,1,224,224,224,4,1,2,7,584.513,48.514,326.489,78.301,90.267,30.348,15.142,18.501,4.130,0.000,21.335,72.808,151.4,,,,ok,
11_matrix_mpi,schur R=28 1x2x14 s0,schur,64,0,0,1,28,1,224,224,224,4,1,2,14,353.644,66.229,113.600,78.773,111.769,13.267,8.454,13.786,4.531,0.000,9.464,88.098,69.1,,,,ok,
11_matrix_mpi,pipeline R=28 1x2x14 s0,pipeline,64,0,0,1,28,1,224,224,224,4,1,2,14,383.436,46.340,187.847,52.010,75.614,21.819,11.314,12.174,4.286,0.000,18.372,95.453,86.6,,,,ok,
11_matrix_mpi,schur R=56 1x2x28 s0,schur,64,0,0,1,56,1,224,224,224,4,1,2,28,239.274,66.593,56.406,39.805,104.746,7.019,4.353,16.012,1.947,0.000,8.986,119.217,48.1,,,,ok,
11_matrix_mpi,pipeline R=56 1x2x28 s0,pipeline,64,0,0,1,56,1,224,224,224,4,1,2,28,201.338,32.012,93.932,24.876,46.258,10.675,5.660,6.472,1.952,0.000,11.513,99.989,54.2,,,,ok,
11_matrix_mpi,schur R=2 1x2x1 s1,schur,64,1,0,1,2,1,224,224,224,4,1,2,1,2496.914,141.631,1180.131,864.076,140.634,92.742,97.260,89.035,12.373,0.000,20.663,44.430,678.1,,,,ok,
11_matrix_mpi,pipeline R=2 1x2x1 s1,pipeline,64,1,0,1,2,1,224,224,224,4,1,2,1,3636.189,138.555,2228.961,516.860,442.400,175.715,96.728,89.411,13.277,0.000,72.837,64.704,933.6,,,,ok,
11_matrix_mpi,schur R=4 1x2x2 s1,schur,64,1,0,1,4,1,224,224,224,4,1,2,2,1600.639,108.510,592.735,463.760,382.970,48.565,48.990,49.187,6.710,0.000,7.722,56.965,350.0,,,,ok,
11_matrix_mpi,pipeline R=4 1x2x2 s1,pipeline,64,1,0,1,4,1,224,224,224,4,1,2,2,1904.714,98.921,1151.953,241.360,257.248,87.414,53.048,59.976,7.207,0.000,46.508,67.787,476.9,,,,ok,
11_matrix_mpi,schur R=7 1x7x1 s1,schur,64,1,0,1,7,1,224,224,224,4,1,7,1,859.492,106.120,379.953,327.205,50.993,28.421,28.711,27.348,5.049,0.000,11.812,53.527,215.2,,,,ok,
11_matrix_mpi,pipeline R=7 1x7x1 s1,pipeline,64,1,0,1,7,1,224,224,224,4,1,7,1,1133.103,64.000,671.577,176.911,139.345,51.531,31.888,27.822,4.938,0.000,29.091,70.564,287.9,,,,ok,
11_matrix_mpi,schur R=8 1x2x4 s1,schur,64,1,0,1,8,1,224,224,224,4,1,2,4,881.471,119.542,299.336,226.779,261.774,26.861,24.950,30.456,4.850,0.000,6.465,62.740,187.2,,,,ok,
11_matrix_mpi,pipeline R=8 1x2x4 s1,pipeline,64,1,0,1,8,1,224,224,224,4,1,2,4,989.052,72.403,566.310,145.011,148.322,47.179,26.410,25.791,4.802,0.000,25.227,70.355,250.2,,,,ok,
11_matrix_mpi,schur R=14 1x2x7 s1,schur,64,1,0,1,14,1,224,224,224,4,1,2,7,521.021,77.174,177.274,132.915,152.526,16.896,15.408,15.665,4.384,0.000,5.953,64.896,116.4,,,,ok,
11_matrix_mpi,pipeline R=14 1x2x7 s1,pipeline,64,1,0,1,14,1,224,224,224,4,1,2,7,590.272,49.555,328.267,81.309,88.570,30.215,17.848,18.207,4.427,0.000,21.429,73.525,151.4,,,,ok,
11_matrix_mpi,schur R=28 1x2x14 s1,schur,64,1,0,1,28,1,224,224,224,4,1,2,14,359.921,67.573,117.299,78.683,114.291,13.211,9.272,13.518,4.506,0.000,9.141,89.663,69.1,,,,ok,
11_matrix_mpi,pipeline R=28 1x2x14 s1,pipeline,64,1,0,1,28,1,224,224,224,4,1,2,14,385.803,47.096,187.060,53.627,76.994,21.706,11.451,12.329,4.435,0.000,18.201,96.112,87.5,,,,ok,
